Gene Symbol	1B	2B	3B	8B	9B	10B	11B	13B	14B	16B	17B
SPANXA1	7.215519761	8.752727646	7.424148811	7.234972489	9.398355394	7.250127346	10.36105919	8.301106938	7.224232154	8.302712996	7.202273303
SPANXB1	7.052632549	6.998398294	9.164549045	8.403323293	11.51372296	9.174036086	9.188047045	7.169868033	6.975193814	7.010506346	7.507983172
SPARC	13.16002525	13.36603248	12.79214182	13.80629996	13.43677683	12.72807796	13.35030422	13.36444109	14.01645435	14.16648622	14.15166268
SPARCL1	12.06012665	13.41322293	11.81967771	13.05291164	11.86353458	12.17473142	13.55604044	13.57704025	13.79675513	13.36835531	13.50934513
SPAST	10.26650841	10.41078349	9.609007458	10.47837344	9.785400337	9.613434938	7.140679295	9.496583588	10.49847299	9.149617349	9.161926996
SPAST	10.28928137	11.96199025	11.57235094	11.55877774	12.206459	11.64239324	11.19676908	11.89352691	10.34647128	11.24600478	11.8808095
SPATA2	9.585141901	9.537147011	9.435047174	9.074002119	8.296023987	9.242076682	9.7464156	9.833907492	7.106609917	10.28116449	8.598605312
SPATA20	10.4870193	13.38183556	11.69025523	11.44554806	14.70402694	13.99937774	12.63856879	13.60155522	10.15119635	12.62757617	13.55330535
SPATA2L	12.01889545	12.31780927	12.75188977	12.30717503	13.5485941	12.95930058	12.5632127	12.36763795	12.40883215	11.97146896	12.58678503
SPATA5L1	7.234325733	7.072384758	7.119113213	8.81711086	8.690892607	8.60818447	6.938887854	7.086967599	10.21573249	7.187577336	8.449204281
SPATA6	11.25565109	11.45886251	9.978308677	11.33885456	10.32821546	9.049324316	11.08842132	10.61966	11.66329376	11.16451265	10.74088775
SPATA7	10.90365733	11.59828021	9.469565938	11.17221851	12.01511423	11.72996405	11.52750076	11.99002093	11.74756394	11.81903356	12.03315337
SPATA7	10.40421624	11.09578175	10.44834836	10.94090694	10.48414134	10.33887311	11.36692146	10.92442054	11.97987296	10.91561379	10.08103727
SPATA7	11.04631775	10.89100127	10.41338519	11.48832537	9.856075612	10.63969113	10.32441848	11.31816568	11.41148441	11.47633324	10.88671957
SPATS2	11.06366051	10.67104145	11.23848845	11.25142499	11.23124115	11.24550726	10.73171733	11.08775983	10.79780487	10.04009443	10.60554272
SPATS2L	9.703781298	9.786569464	10.62155968	10.65407816	11.87180502	9.325494211	7.156855826	10.257642	11.10465427	11.15435265	11.44003406
SPC25	9.977496118	7.930763679	9.129406424	8.120662882	9.427534837	9.938082565	10.78491586	9.985090003	8.817744136	9.574958199	8.620031589
SPCS1	13.79053737	14.39868964	14.09496134	14.38099225	14.30318532	13.95027408	14.0992708	14.52485501	14.88863374	13.99737931	13.95945737
SPCS2	7.366599333	8.008684783	7.318937282	8.234480631	8.380947855	8.139008185	8.506922475	8.164523654	7.424038038	7.416946627	7.849893477
SPCS3	7.052632549	7.100169861	7.074753016	9.575722917	8.335637026	8.672244539	9.1843048	8.79228637	8.993062484	8.104734388	9.279476131
SPDEF	11.72271911	9.462977904	9.975267779	13.41074809	9.842080939	13.92959752	10.78733792	12.58103963	10.95973508	11.9904133	12.50824692
SPECC1L	14.35345224	14.34270402	13.41699738	14.58224468	14.63973686	14.1653179	14.89479894	14.00253961	14.54676425	13.8759237	14.61513506
SPEF1	7.695463115	7.689650847	8.120662882	7.815644522	8.0230292	8.447707321	8.210000874	7.58260024	8.503779364	8.515435341	8.342849599
SPEN	14.57924289	14.60659003	14.86066605	14.45045802	13.82659522	14.5995939	14.63065039	14.9630599	14.79104194	14.82944299	14.57012448
SPG11	11.28935466	12.15766046	12.09739465	12.35817961	11.76892446	11.46657358	11.61070265	12.31380963	11.56983027	12.22929225	12.10377837
SPG20	11.84727833	12.09877913	12.15681144	12.13750442	11.85804589	11.3443999	12.2766433	12.35052235	12.39062486	12.34201583	12.27216182
SPG21	7.383111234	9.622806063	7.288522544	9.775784652	7.282483545	7.336295427	7.19194962	7.127306475	7.322592117	7.198537474	7.285247349
SPG21	10.444481	9.054540277	10.63168958	11.27396222	7.333147982	9.412926109	7.283706962	9.835352847	10.71616198	8.583079149	8.713348188
SPG7	12.44143575	12.321512	12.80009808	11.69554061	12.81356727	12.47007157	11.94037295	11.94895847	11.49713779	11.76815319	10.82831709
SPG7	9.294393847	9.893711443	11.09895129	10.42860954	11.56278604	10.52447406	7.175252838	9.884496896	7.216575185	8.722177503	8.356620605
SPG7	14.60352303	14.61346232	14.31416549	14.63973686	14.92394563	14.7100801	14.74377775	14.50688693	14.41065248	14.34379687	14.51832452
SPHAR	7.199133604	9.038812915	9.931370743	9.418346133	9.459219306	10.08748023	9.658480134	10.828681	7.17001473	10.137244	10.55404606
SPHK1	8.928082715	9.186162668	8.839175974	9.868098778	9.690824247	7.494856804	7.638172325	7.317473874	9.27976205	7.348715471	7.301296713
SPHK1	9.752697356	9.76392131	7.196320343	11.51158678	11.14934127	7.302001564	7.57214784	7.217552719	7.155709346	9.97342544	11.5056761
SPHK2	8.983479947	12.6019872	10.91294349	10.49171896	13.24277842	12.99069324	11.30492771	13.12197798	8.940152225	11.50005507	12.80743169
SPI1	11.19078226	12.75056875	12.19068382	13.32786902	13.3548319	12.22817374	13.7396773	12.66439547	11.51670404	11.69672929	12.85645475
SPI1	7.350481885	7.368141166	7.705989561	7.914277305	8.209888218	7.313979818	7.316000486	7.391670678	7.352773191	8.563680198	9.128368021
SPIB	9.070008966	12.19103837	7.996930434	7.533269511	7.226515383	9.182773267	9.340546155	7.266416697	10.31767502	8.408687871	11.30917361
SPICE1	9.175881844	9.170999091	7.261653683	7.038285276	7.133257277	7.240256808	11.52550445	9.309689464	7.145435792	7.088731997	8.193944738
SPIN1	12.19863262	13.60874466	12.3556846	13.96196555	13.28531202	12.70745043	12.8394758	13.25027031	12.90910788	12.13112213	12.88799463
SPIN2B	9.579526807	9.070295475	9.742242743	9.727780667	9.515224122	7.633339665	10.21971248	8.364269473	8.637413566	8.26647688	8.101879503
SPIN2B	9.150923306	7.27066132	7.406070155	7.125522294	9.480256617	7.20854217	7.560872564	9.179509231	7.458891976	7.253687697	7.838601382
SPINK1	7.225167832	8.452485586	11.53332782	8.144417658	7.242953156	7.238803219	7.455166534	7.962075686	7.425090796	7.359003322	7.21277614
SPINK2	7.738516193	7.537658808	8.298250406	7.499333563	7.744750236	7.95013172	8.100859653	7.470249434	7.84756848	7.601178657	7.33395367
SPINK4	7.22196991	7.236990183	7.46680179	7.125522294	7.145248194	7.282932588	7.106873987	7.222499109	7.29137297	7.147519207	7.206165508
SPINK5	8.105128915	9.803322639	8.874573714	8.803930482	7.991215061	8.265650066	8.58201298	8.615268669	10.31520641	8.983316847	9.154135172
SPINT1	7.533328939	8.010965702	9.176803395	7.393919841	7.214682406	9.667682153	7.312211192	8.097024299	7.406263275	7.623676737	8.11812975
SPINT1	11.8151773	10.31316383	12.33640611	11.76183721	9.812938783	13.18626798	12.17794738	9.99727423	9.383665599	9.909770898	8.970451483
SPINT2	12.31228911	10.66787855	12.51000821	11.70655061	9.3508364	12.59343685	8.177219109	11.96689893	11.90950183	12.06100118	11.6363314
SPN	8.007626555	7.791513164	8.669182075	7.820724179	7.920017666	7.978570481	8.074119633	7.630338976	8.026925545	7.826350899	7.601979218
SPN	8.581412551	8.659253902	8.303615966	8.054543368	9.127871181	8.573978077	8.526108431	7.669968809	8.002939966	7.674749249	8.729756453
SPN	9.086066342	9.195456145	7.876353643	7.610589394	9.178148631	9.294751616	8.141506858	7.58565987	7.608023163	7.452607663	8.307183607
SPNS1	8.032727498	8.274909827	8.591242487	8.32756169	10.26464858	8.476110517	8.323391197	7.80677443	8.126268081	8.310375324	9.363035728
SPO11	7.749885763	7.443203934	8.230455511	7.546644423	7.417823069	7.884668309	8.010965702	7.508786082	7.87170326	7.687638662	7.420459249
SPO11	7.571202931	7.544631432	8.294295578	7.443166611	7.657717219	7.833540018	8.064905751	7.404842748	7.821042855	7.564319992	7.355863571
SPOCK1	10.67423556	12.5039737	12.12707666	11.8660365	12.85278244	10.85147673	11.86235936	11.89179253	12.43024166	12.96899247	12.95825298
SPOCK2	13.88807734	13.23328934	12.0766128	13.02766439	12.9550437	13.75384469	14.22645469	13.44911299	12.78155095	12.68196359	13.99655364
SPOCK3	7.173624616	7.075143124	6.923580072	7.028897696	7.073826428	7.037836646	7.019322988	7.215908249	7.126931774	7.04511962	7.089748927
SPON1	12.01623636	12.85078314	11.93020594	12.75529368	13.49549688	11.79877528	13.37250433	12.41688918	13.02590659	12.98359035	13.67008658
SPON2	13.13492378	13.15339801	12.76644755	12.51223994	12.75769347	12.26288841	12.05899134	12.19863262	12.95279506	12.84643075	12.6313202
SPOP	11.62196331	11.90397995	10.78749564	10.686211	11.47728459	12.16176117	10.95510003	11.45729533	12.02290825	11.63665572	11.67277274
SPOP	9.934026023	11.15907735	9.620250492	10.89525272	11.55522665	11.51549411	9.756733094	11.19301121	10.00591943	10.63869853	11.23514035
SPP1	11.46785806	10.34647128	13.73532807	14.19904662	13.80988723	7.491134268	8.790737191	8.354887491	10.87720024	8.647878296	9.575950397
SPP1	11.6739393	11.30775597	13.26179769	13.7430158	13.93742043	10.06006978	10.93667781	8.547791487	12.09029287	8.77682427	9.819221685
SPP2	7.099471406	7.122852033	7.195051955	7.169468758	7.210520033	7.099796967	7.17001473	7.196292559	7.11637048	7.138157253	7.1131064
SPPL2B	12.17560584	10.32371401	11.3741844	11.1028135	11.16795391	11.84846347	11.7406979	10.00438854	9.302220764	10.70424933	10.74746197
SPPL2B	9.335880024	8.700614106	7.152353454	9.842776471	9.395519121	9.698382236	10.36973614	8.554025956	7.302661094	6.952813376	8.945059668
SPPL2B	7.365458194	7.287058388	7.555200944	7.168306837	7.183538541	7.429716256	7.240402636	7.365031306	7.486624455	7.177373481	7.058896051
SPR	7.44136501	7.393189238	7.754570078	8.425923211	7.479665607	8.802848728	7.500603472	8.896390196	7.456689141	8.840254266	7.773269512
SPRED2	10.73681587	10.466403	10.9972414	11.58847191	11.81732538	10.8018735	10.83868742	11.55449217	12.20041832	11.39786427	12.197026
SPRR1A	8.965421869	7.446928266	9.857671519	7.483322447	7.360224096	9.281070318	8.804487238	8.504261638	7.409443358	7.737276701	7.33665944
SPRR1B	7.987618428	7.783030613	8.721571839	7.708626854	7.788366202	7.987180332	8.406422515	7.723639506	8.211467489	7.759013084	7.613575195
SPRR2B	7.195869165	7.278893124	7.578601738	7.16716539	7.306501257	7.349113446	10.23794287	7.206073398	7.207596188	9.03584133	7.668167633
SPRR3	7.872775517	7.477434229	8.162948564	7.514262396	7.778988065	7.77236871	7.746460413	9.25050555	7.760212271	7.570344337	7.323977475
SPRY1	10.11523893	10.36308269	7.574082114	9.690365005	10.23983159	9.784590327	7.813361901	8.217079165	9.319895989	9.536338814	8.599572541
SPRY1	7.07114095	6.978534871	7.147982516	6.906682247	7.182634866	7.034382816	7.274720088	8.29565026	7.075489013	7.082695841	7.633861036
SPRY2	12.52984884	13.1185347	12.94375085	12.42148209	12.58814088	12.63105298	13.45941046	12.82489471	13.13492378	12.73389667	12.55734063
SPRY4	9.463678038	10.64127123	7.44131546	11.84846347	12.54120918	9.734730841	12.21346075	11.16978837	7.52568419	11.42581416	11.99894328
SPSB1	13.66863595	13.22115149	13.1276154	13.17805444	13.31939436	13.13535833	13.26077531	13.14048181	13.53959995	13.4018679	13.64423515
SPSB3	13.4691996	13.50204822	12.65093768	13.7623107	13.93241088	13.82252877	14.26198006	13.20883397	13.38429628	13.05355321	13.92037682
SPTA1	9.766025763	9.490667096	10.34453712	10.32078347	9.86165105	8.199348743	10.38218024	9.325870185	8.621903641	9.589598099	8.681916492
SPTAN1	15.73516683	15.69746675	15.57724524	15.74658904	15.57724524	15.69746675	15.79569681	16.04435753	15.73516683	15.63329018	15.83811311
SPTB	7.692663641	7.577720494	7.99902844	7.564874129	7.597215842	7.824997446	7.962518829	7.575230073	7.500603472	7.553621981	7.357394606
SPTB	7.699967584	7.542205674	8.268111198	7.831254715	9.454822193	7.694239571	9.983386281	7.391208119	7.59108151	7.598250533	7.732792258
SPTBN1	14.19989012	14.38470488	13.99042766	14.05838862	13.73457712	14.07260798	13.95109406	14.19077944	14.41528729	14.26603755	13.48138328
SPTBN1	11.7636504	11.79163787	11.82868286	11.11863183	11.59008387	11.06345151	10.59161587	11.86661302	11.7541827	11.7503295	10.55549927
SPTBN1	11.06744658	11.74412638	9.69786353	10.69975486	11.20531335	11.6459053	10.93433193	10.74597607	11.62763391	12.51814175	11.60516425
SPTBN2	11.04684818	8.603992524	9.917128774	8.919507419	7.793191106	11.55213637	8.093732001	8.317746445	8.384747887	8.705429669	8.424680707
SPTBN4	7.21087034	8.082806791	7.266053256	7.110667009	7.129344804	7.13707741	9.69969184	7.897128408	9.090346712	8.234073472	7.484555259
SPTBN4	7.35468985	7.078473113	7.327232036	7.227101757	7.326898247	7.282932588	12.12374405	7.319436674	7.071782924	7.264874855	7.194925927
SPTBN5	8.45744848	7.310601057	7.640684536	8.955424614	10.01742646	7.291931681	7.482102315	7.341005127	7.487267326	7.292130631	7.20553459
SPTLC1	9.423975337	10.62539162	9.971611459	9.844914774	10.44780637	9.940382645	7.996570577	9.77482488	10.33376809	9.161440665	9.768719172
SPTLC1	7.97814658	8.023122182	8.110730554	8.134141337	9.34804818	8.258517823	8.745450327	8.696566203	8.162165372	7.691947038	7.916742264
SPTLC1	11.34048487	11.45275169	11.4072239	10.73224642	11.2644457	11.5298962	10.31785408	10.67441975	11.95787092	10.52171841	10.53827646
SPTLC2	8.362077287	8.450361263	8.965571786	8.384518474	9.649574434	9.033650571	7.653253016	9.030546719	8.622232424	8.296023987	9.266943661
SPTLC3	7.853320489	8.926956669	9.037463011	7.669111755	7.690423191	9.214411775	8.128568306	8.384747887	7.710073994	8.207357996	7.902477623
SQLE	10.74988656	9.799941032	11.38987451	10.95580449	9.961300785	11.64733189	10.99441783	10.08262822	10.90637609	10.27262523	10.38154547
SQRDL	7.417955498	7.620847031	7.833540018	7.258543294	7.542493369	7.505086233	7.628057689	7.539708252	7.580301773	8.006319705	7.434749058
SQSTM1	12.12556508	11.51915446	12.27901186	12.42657593	11.08842132	12.03787359	13.03079148	11.71840017	11.64446317	11.85804589	11.9651196
SRBD1	9.708429506	10.66581158	9.691666286	11.49758322	10.41648728	10.01348026	10.78541699	10.95370368	11.28612889	10.94438999	11.46950777
SRC	11.54946678	11.7539676	12.93707419	11.45917801	9.866667886	11.07343358	7.312211192	9.900821228	10.51287387	9.505109647	9.39891375
SRC	13.35098805	13.16911312	13.22067698	13.07040887	13.1132656	13.3164136	12.78724729	13.15842891	13.42568738	12.52598921	12.55432131
SRC	7.97814658	7.795591381	10.68812927	8.520720731	9.69675746	10.9078786	8.243411584	8.82450956	9.932813014	7.955969723	7.625533487
SRCAP	7.700852711	8.147675079	8.755711678	8.039166067	8.597498065	8.571579992	7.876164004	7.830521323	8.251860059	7.896062067	7.605295421
SRD5A1	12.24393116	12.07509924	13.15498128	13.02590659	11.32783348	10.72369742	11.74376455	12.095675	11.72230143	12.47364956	11.57248889
SRD5A2	8.383322424	7.624645244	8.127784841	8.131354899	8.50312776	8.586950737	9.390754618	7.723921045	7.810657982	8.056691561	7.474351371
SRD5A3	7.55883983	7.795000594	7.063015569	7.47643334	7.112173472	8.063421181	7.391089031	6.962938509	8.572591412	7.763833471	7.959993187
SREBF1	12.91973309	12.63249838	12.85907983	13.45666401	11.63810092	12.79963456	12.82347395	12.72949665	12.36929817	12.63202669	12.30366369
SREBF1	7.067635983	7.225619961	7.143784238	7.141331115	7.315012027	7.102637904	7.289669019	7.124134643	7.233661074	7.05039561	7.142780639
SREBF1	12.38962315	11.45358592	12.50639881	12.95651863	10.84282608	12.49518163	11.38503739	11.22483997	11.79995977	11.02591901	10.60259722
SREBF2	9.782288405	9.595279379	9.470786352	10.54637237	9.112285541	10.17886958	9.439928176	9.372518662	9.308340604	8.941027207	9.062003378
SREK1	10.86817268	11.38667347	10.74924389	11.6735388	11.38667347	11.52666556	11.7503295	11.33527673	11.06440062	10.79412869	11.08050554
SREK1	12.6657763	12.43397688	11.8808095	10.64299563	12.23091526	12.55311866	10.14734373	11.48201933	12.33355588	11.73457077	11.07343358
SREK1	11.58716613	12.28941623	11.44204515	12.19068382	12.21462249	12.27749946	12.56735068	12.33130151	11.81816507	11.53136151	11.83203136
SREK1IP1	10.76127502	10.12908464	9.851249803	9.269715876	9.796753402	11.03443784	7.150289848	10.11867867	11.67685537	9.672754595	8.275043056
SRF	13.68028802	13.41626798	13.95109406	13.64937758	13.58737093	13.59439982	13.51529064	13.56373017	13.25243338	13.67217087	13.47224152
SRGAP2	11.98119286	9.983217565	11.57951281	11.29827672	10.59182515	10.23117586	11.50431004	11.13894455	10.65600738	11.31225892	10.59716249
SRGAP2	10.59647469	10.96668361	9.848159814	11.66411487	10.44718041	10.21421146	9.968636064	10.57543449	10.82618688	9.267995347	9.400336062
SRGAP2	7.638995897	7.50108977	7.844217424	7.632226985	8.324333162	8.441293472	7.899906176	7.54825653	7.891391345	7.885493924	7.669391697
SRGAP2	9.145296703	8.207357996	9.318620782	10.57775128	9.751041318	8.555961856	7.176403557	8.541834213	9.676379602	8.484098816	8.496939829
SRGAP3	8.556428789	8.586252702	7.40054491	7.830521323	9.425570973	8.326213988	8.923250084	8.380575919	9.270516583	8.711194359	7.578302741
SRGAP3	7.075797076	7.631092404	7.150330476	7.039559368	8.103596919	7.126579501	7.150289848	7.734588534	7.045859628	7.013223588	7.384655061
SRGN	8.504976657	9.472380127	8.763381608	9.344049495	10.69076551	8.630648454	8.217698613	8.977592002	9.691209035	8.321611277	8.831662382
SRI	9.303092474	9.669969038	10.0320728	8.407693221	8.569313366	8.936490336	7.245479869	8.416239326	9.29798179	8.189525694	7.980026298
SRI	7.087912744	7.075489013	7.215773147	7.199852571	7.060473459	7.100761829	9.06115668	7.154646423	7.100293631	7.140366214	7.135026959
SRI	7.037114952	8.05209791	8.90914272	7.508178238	7.003910001	7.032926169	9.06212394	8.743385337	7.095457321	9.636870489	9.983554996
SRM	12.78392296	13.03913461	13.05467845	12.45580521	13.49894608	13.18883894	12.65966437	13.38183556	12.65586	12.96836171	13.36243114
SRP14	14.33385914	14.47474581	14.16945807	14.22354446	14.14340806	13.78605741	13.63922717	13.86935665	14.5318494	13.6928235	13.23328934
SRP19	12.67639699	12.43046196	12.65318024	11.34401534	12.30677933	12.63014125	9.60124902	12.70565233	12.42820208	12.23675128	11.77288974
SRP54	10.42269731	10.79478941	11.18613749	11.9349224	12.41285085	11.74028199	12.20935964	12.33048911	7.866451495	11.77085081	12.49203786
SRP72	13.72773103	13.83346302	13.85600084	14.44011288	14.1127165	13.77445255	14.22857336	13.72536718	13.75007811	13.6750358	13.66661604
SRP9	11.03188703	11.7529051	12.03479072	12.73907213	11.55053411	11.85279036	11.96120585	12.42495035	11.52828015	12.06375382	12.04501533
SRPK1	13.37454987	12.64829164	13.2224803	12.27994324	12.70362328	13.03026913	12.49106984	13.17687924	13.10945355	12.93707419	13.24331349
SRPK2	9.477683036	8.780556197	9.348448537	8.889544032	8.302576877	9.943096727	9.00198893	9.648436616	10.2079446	9.543577317	8.894732256
